bas_dd,isu_cd,open,high,low,close,acc_trdvol,acc_trdval,idx_ind_nm
20191008,069500,26920,27255,26905,27240,4546050,123499000365,코스피 200
20191010,069500,26940,27155,26690,27045,6976131,188224400950,코스피 200
20191011,069500,27265,27345,27140,27235,5643891,153876025010,코스피 200
20191014,069500,27540,27650,27495,27515,5164975,142336109305,코스피 200
20191015,069500,27470,27590,27470,27550,3840011,105807808635,코스피 200
20191016,069500,27710,27840,27615,27705,5458572,151389072390,코스피 200
20191017,069500,27735,27755,27565,27615,4776842,132146300015,코스피 200
20191018,069500,27680,27790,27320,27340,6177146,170125507290,코스피 200
20191021,069500,27365,27500,27365,27495,4122479,113299966605,코스피 200
20191022,069500,27605,27900,27600,27860,5781773,160844926860,코스피 200
20191023,069500,27800,27835,27630,27690,4893342,135676446970,코스피 200
20191024,069500,27800,27840,27530,27765,5665603,157098984315,코스피 200
20191025,069500,27845,27855,27665,27790,5139178,142818670320,코스피 200
20191028,069500,27910,28035,27840,27895,4096113,114309613970,코스피 200
20191029,069500,28005,28040,27790,27835,5513969,153718461745,코스피 200
20191030,069500,27795,27795,27535,27555,9460197,261173001160,코스피 200
20191031,069500,27700,27935,27610,27660,8898602,246722377405,코스피 200
20191101,069500,27645,27870,27580,27870,6454065,179557737015,코스피 200
20191104,069500,28130,28290,28030,28270,5395382,152449586415,코스피 200
20191105,069500,28300,28480,28265,28460,5564582,158213149315,코스피 200
20191106,069500,28460,28655,28410,28475,10161691,289671499865,코스피 200
20191107,069500,28440,28510,28340,28440,6131191,174425060605,코스피 200
20191108,069500,28590,28640,28315,28345,5305643,150745987615,코스피 200
20191111,069500,28330,28340,28075,28125,6818265,192082912200,코스피 200
20191112,069500,28200,28385,28110,28375,6359356,179916503515,코스피 200
20191113,069500,28280,28280,28075,28145,4864168,136928567050,코스피 200
20191114,069500,28200,28370,28140,28370,4613557,130688137755,코스피 200
20191115,069500,28440,28800,28365,28770,5760390,165569684790,코스피 200
20191118,069500,28745,28780,28645,28740,5057125,145348304890,코스피 200
20191119,069500,28595,28650,28410,28615,4429797,126713930400,코스피 200
20191120,069500,28470,28550,28235,28245,5636452,159599821825,코스피 200
20191121,069500,28215,28245,27755,27830,6763335,188609866865,코스피 200
20191122,069500,27865,28015,27855,27965,5160995,144353873295,코스피 200
20191125,069500,28135,28370,28130,28275,5374312,152003402045,코스피 200
20191126,069500,28335,28515,28280,28280,5389081,152758969415,코스피 200
20191127,069500,28365,28465,28170,28310,4811190,136275742980,코스피 200
20191128,069500,28185,28305,28115,28185,4570934,128921611860,코스피 200
20191129,069500,28245,28285,27680,27700,5197991,144605052230,코스피 200
20191202,069500,27875,27980,27765,27790,6322101,175849830930,코스피 200
20191203,069500,27550,27700,27420,27650,4002906,110602680870,코스피 200
20191204,069500,27465,27520,27325,27465,4910700,134810950485,코스피 200
20191205,069500,27610,27695,27285,27400,5578222,153035961245,코스피 200
20191206,069500,27510,27755,27510,27720,7610072,210688444020,코스피 200
20191209,069500,27860,27925,27750,27845,7642071,212398453160,코스피 200
20191210,069500,27760,28005,27730,27985,5955793,166364709175,코스피 200
20191211,069500,27975,28145,27900,28095,5802618,162937832275,코스피 200
20191212,069500,28260,28605,28215,28605,7154565,204219654745,코스피 200
20191213,069500,28965,29075,28915,29050,7460134,216624045435,코스피 200
20191216,069500,29050,29145,29020,29040,5343450,155334059585,코스피 200
20191217,069500,29155,29495,29110,29440,10572974,310444413760,코스피 200
20191218,069500,29480,29625,29365,29435,6714137,197883249600,코스피 200
20191219,069500,29540,29625,29330,29465,6879979,202783696440,코스피 200
20191220,069500,29570,29605,29430,29530,7391862,218164194665,코스피 200
20191223,069500,29650,29655,29445,29525,7256939,214257279250,코스피 200
20191224,069500,29545,29565,29310,29335,5534357,162464489495,코스피 200
20191226,069500,29330,29455,29235,29455,4166555,122363715715,코스피 200
20191227,069500,29580,30140,29535,29885,5550797,165966788075,코스피 200
20191230,069500,29970,29980,29780,29780,7585912,226436891650,코스피 200
20200102,069500,29805,29880,29410,29465,4789390,141514571910,코스피 200
20200103,069500,29725,29890,29305,29460,7936853,234588035165,코스피 200
20200106,069500,29255,29340,29175,29235,5762210,168608662090,코스피 200
20200107,069500,29430,29645,29360,29530,5533809,163576083195,코스피 200
20200108,069500,29305,29500,29150,29340,6391090,187684015065,코스피 200
20200109,069500,29745,29830,29635,29830,4573148,136297519215,코스피 200
20200110,069500,29830,30100,29825,30075,10309217,310409797585,코스피 200
20200113,069500,30075,30405,30055,30385,5358828,162610332905,코스피 200
20200114,069500,30545,30740,30505,30530,5973830,182916631100,코스피 200
20200115,069500,30460,30500,30300,30350,4884428,148403424555,코스피 200
20200116,069500,30350,30670,30315,30660,6501932,198832316225,코스피 200
20200117,069500,30815,30995,30665,30730,12015359,369991747855,코스피 200
20200120,069500,30865,31135,30850,30960,5988445,185769227365,코스피 200
20200121,069500,30935,30995,30580,30615,6020932,184798549780,코스피 200
20200122,069500,30550,31050,30535,31020,6071067,187861843740,코스피 200
20200123,069500,30820,30860,30590,30615,5616217,172368165310,코스피 200
20200128,069500,29900,30055,29535,29685,8162182,242649132850,코스피 200
20200129,069500,29815,29940,29635,29785,2968338,88507318425,코스피 200
20200130,069500,29695,29765,29095,29175,8272628,242771928840,코스피 200
20200131,069500,29370,29485,28865,28865,6526581,189560312070,코스피 200
20200203,069500,28540,28995,28400,28895,8098264,232671980120,코스피 200
20200204,069500,28900,29475,28875,29390,16169654,475391340380,코스피 200
20200205,069500,29690,29765,29380,29535,8868720,262268895505,코스피 200
20200206,069500,29855,30465,29810,30415,7722910,233843429150,코스피 200
20200207,069500,30350,30350,29970,30160,6169272,186213217520,코스피 200
20200210,069500,29815,30030,29690,30000,5082298,152268981685,코스피 200
20200211,069500,30095,30480,30095,30290,7530168,228436142630,코스피 200
20200212,069500,30255,30590,30170,30540,6612638,201478104705,코스피 200
20200213,069500,30610,30790,30385,30465,7663996,234494470835,코스피 200
20200214,069500,30410,30770,30265,30650,7689460,235692432405,코스피 200
20200217,069500,30600,30760,30470,30625,4963297,152131992400,코스피 200
20200218,069500,30400,30470,30095,30140,8312299,251086227760,코스피 200
20200219,069500,30300,30360,29915,30195,7434476,224348850035,코스피 200
20200220,069500,30390,30480,29860,30040,5903424,177760942025,코스피 200
20200221,069500,29620,29880,29540,29610,9081063,269455861360,코스피 200
20200224,069500,29110,29110,28475,28495,13008286,373179238725,코스피 200
20200225,069500,28480,28820,28350,28810,12962540,372508277700,코스피 200
20200226,069500,28390,28565,28185,28390,10156099,288247528790,코스피 200
20200227,069500,28380,28470,28000,28095,12999942,366160013885,코스피 200
20200228,069500,27685,27780,27135,27190,21569026,589262152440,코스피 200
20200302,069500,27325,27615,26980,27450,14261805,390787490140,코스피 200
20200303,069500,28065,28130,27440,27575,9381632,260291944420,코스피 200
20200304,069500,27360,28245,27360,28200,6264173,175952144945,코스피 200
20200305,069500,28370,28580,28125,28450,7628273,216752214300,코스피 200
20200306,069500,28075,28190,27745,27880,9932090,276873436715,코스피 200
20200309,069500,27000,27120,26525,26705,14239886,381194551410,코스피 200
20200310,069500,26660,26940,26495,26855,22616889,606542343200,코스피 200
20200311,069500,26810,26870,25945,26055,18777209,493214273885,코스피 200
20200312,069500,25860,25910,24700,25180,27452828,691470873340,코스피 200
20200313,069500,23225,25045,23060,24530,33779250,816926321950,코스피 200
20200316,069500,24700,24970,23570,23640,40169708,961569029905,코스피 200
20200317,069500,22775,23815,22595,23110,47261837,1093133558135,코스피 200
20200318,069500,23120,23295,21840,21840,28297687,638998853500,코스피 200
20200319,069500,22335,22490,19945,20240,58833336,1212637369305,코스피 200
20200320,069500,20825,21795,20385,21795,40017034,853305336845,코스피 200
20200323,069500,20230,21020,20190,20515,22468822,462684250430,코스피 200
20200324,069500,21100,22420,20795,22420,19045947,413923240555,코스피 200
20200325,069500,23090,23760,22780,23705,35369755,827546258405,코스피 200
20200326,069500,23695,24050,22885,23245,16524210,390254171255,코스피 200
20200327,069500,24230,24350,23010,23805,18297580,433561556165,코스피 200
20200330,069500,23060,23910,22915,23665,15830905,370858103980,코스피 200
20200331,069500,23815,24140,23640,24085,11805006,282709319805,코스피 200
20200401,069500,23870,24145,22955,22955,18755243,444260465165,코스피 200
20200402,069500,23075,23665,22755,23660,14879115,345997260910,코스피 200
20200403,069500,23710,23865,23315,23600,14820692,349796180190,코스피 200
20200406,069500,23835,24580,23810,24540,13525642,328616077185,코스피 200
20200407,069500,24910,25190,24495,24925,13142304,326408508810,코스피 200
20200408,069500,24795,25115,24560,24560,13752160,340668743295,코스피 200
20200409,069500,24990,25030,24685,24950,20087230,499712960255,코스피 200
20200410,069500,24900,25195,24820,25160,12118561,303363726975,코스피 200
20200413,069500,25085,25085,24720,24730,29125922,724138191660,코스피 200
20200414,069500,24940,25295,24855,25160,18968821,476992431105,코스피 200
20200416,069500,24895,25205,24750,25160,10387408,260376952205,코스피 200
20200417,069500,25675,26135,25650,25925,14393872,370803240965,코스피 200
20200420,069500,25890,25980,25545,25615,10896948,280572497790,코스피 200
20200421,069500,25490,25595,24910,25330,19428876,490227794510,코스피 200
20200422,069500,24990,25650,24855,25550,20758778,522698482945,코스피 200
20200423,069500,25710,25950,25555,25800,16564812,426839051715,코스피 200
20200424,069500,25650,25705,25300,25415,5665238,144594966020,코스피 200
20200427,069500,25505,26020,25465,25920,6073175,156654195940,코스피 200
20200428,069500,25590,25740,25335,25650,8888687,227371394475,코스피 200
20200429,069500,25680,25995,25605,25820,9920999,256510643140,코스피 200
20200504,069500,25320,25385,25000,25035,16246928,408545185190,코스피 200
20200506,069500,25500,25500,25125,25500,9817501,249090154390,코스피 200
20200507,069500,25405,25625,25315,25440,8295859,211260595095,코스피 200
20200508,069500,25610,25845,25610,25660,6344169,163324668255,코스피 200
20200511,069500,25720,25885,25440,25475,5840969,149771545670,코스피 200
20200512,069500,25505,25530,25075,25295,12606799,319148266145,코스피 200
20200513,069500,25000,25585,24965,25585,8804409,223528100345,코스피 200
20200514,069500,25350,25420,25170,25315,6845402,173302141315,코스피 200
20200515,069500,25525,25525,25190,25375,8330517,211441738440,코스피 200
20200518,069500,25505,25620,25285,25540,8440792,215326237460,코스피 200
20200519,069500,26110,26260,26020,26200,6511539,170263159445,코스피 200
20200520,069500,26095,26335,26075,26260,7803384,204979932360,코스피 200
20200521,069500,26420,26465,26300,26375,7349419,193986066890,코스피 200
20200522,069500,26375,26410,25815,25930,8722528,227066773780,코스피 200
20200525,069500,26070,26260,25885,26255,7870015,205857149325,코스피 200
20200526,069500,26295,26730,26280,26730,8550753,227638934175,코스피 200
